currency_pair_cd,execution_dt,execution_id,execution_price,filled_quantity,id,is_cs,markup,open_close,order_id,original_price,sequence_number,side,update_date
BTC_JPY,'2018-11-30 03:17:18,'2018113000014951304,474500,0.04,6545177,0,0,,'2018113000106723747,0,121741,1,'2018-11-30 12:17:18
BTC_JPY,'2018-11-30 03:17:18,'2018113000014951305,474647,0.04,6545178,0,0,,'2018113000106723741,0,121742,1,'2018-11-30 12:17:18
BTC_JPY,'2018-11-30 03:17:27,'2018113000014951307,475080,0.04,6545187,1,0,,'2018113000106723793,0,121743,3,'2018-11-30 12:17:28
BTC_JPY,'2018-11-30 03:17:27,'2018113000014951307,475080,0.04,6545188,1,0,,'2018113000106723738,0,121744,1,'2018-11-30 12:17:28
BTC_JPY,'2018-11-30 03:17:27,'2018113000014951308,475264.21,0.00077773,6545189,0,0,,'2018113000106723793,0,121745,3,'2018-11-30 12:17:28
BTC_JPY,'2018-11-30 03:17:27,'2018113000014951309,475584.76,0.35922227000000007,6545190,0,0,,'2018113000106723793,0,121746,3,'2018-11-30 12:17:28
BTC_JPY,'2018-11-30 03:19:52,'2018113000014951326,475852.64,0.00092747,6545214,0,0,,'2018113000106723803,0,121747,3,'2018-11-30 12:19:52
BTC_JPY,'2018-11-30 03:19:52,'2018113000014951327,475999,0.00007253000000000001,6545215,1,0,,'2018113000106723803,0,121748,3,'2018-11-30 12:19:52
BTC_JPY,'2018-11-30 03:19:52,'2018113000014951327,475999,0.00007253000000000001,6545216,1,0,,'2018113000106723760,0,121749,1,'2018-11-30 12:19:52
BTC_JPY,'2018-11-30 03:19:56,'2018113000014951330,475047.29,0.00012996,6545217,0,0,,'2018113000106723804,0,121750,1,'2018-11-30 12:19:56
BTC_JPY,'2018-11-30 03:19:56,'2018113000014951331,474771.43,0.00987004,6545218,0,0,,'2018113000106723804,0,121751,1,'2018-11-30 12:19:56
BTC_JPY,'2018-11-30 03:20:10,'2018113000014951337,474771.43,0.001,6545219,1,0,,'2018113000106723808,0,121752,1,'2018-11-30 12:20:10
BTC_JPY,'2018-11-30 03:20:10,'2018113000014951337,474771.43,0.001,6545220,1,0,,'2018113000106723801,0,121753,3,'2018-11-30 12:20:10
BTC_JPY,'2018-11-30 03:20:28,'2018113000014951342,474771,0.039,6545222,1,0,,'2018113000106723810,0,121754,3,'2018-11-30 12:20:29
BTC_JPY,'2018-11-30 03:20:28,'2018113000014951342,474771,0.039,6545223,1,0,,'2018113000106723808,0,121755,1,'2018-11-30 12:20:29
BTC_JPY,'2018-11-30 03:20:28,'2018113000014951343,475126.4,0.961,6545224,0,0,,'2018113000106723810,0,121756,3,'2018-11-30 12:20:29
BTC_JPY,'2018-11-30 03:20:36,'2018113000014951345,475126.4,3,6545225,0,0,,'2018113000106723811,0,121757,3,'2018-11-30 12:20:36
BTC_JPY,'2018-11-30 03:20:58,'2018113000014951349,474700,3,6545226,1,0,,'2018113000106723813,0,121758,1,'2018-11-30 12:20:58
BTC_JPY,'2018-11-30 03:20:58,'2018113000014951349,474700,3,6545227,1,0,,'2018113000106723795,0,121759,3,'2018-11-30 12:20:58
BTC_JPY,'2018-11-30 03:21:10,'2018113000014951352,474623.28,0.04,6545230,0,0,,'2018113000106723814,0,121760,1,'2018-11-30 12:21:10
BTC_JPY,'2018-11-30 03:21:14,'2018113000014951354,474623.28,0.0032141300000000025,6545231,0,0,,'2018113000106723815,0,121761,1,'2018-11-30 12:21:14
BTC_JPY,'2018-11-30 03:21:14,'2018113000014951355,474550,0.01,6545232,1,0,,'2018113000106723815,0,121762,1,'2018-11-30 12:21:14
BTC_JPY,'2018-11-30 03:21:14,'2018113000014951355,474550,0.01,6545233,1,0,,'2018113000106723792,0,121763,3,'2018-11-30 12:21:14
BTC_JPY,'2018-11-30 03:21:14,'2018113000014951356,474533.15,1.86678587,6545234,0,0,,'2018113000106723815,0,121764,1,'2018-11-30 12:21:14
BTC_JPY,'2018-11-30 03:21:39,'2018113000014951368,474000,0.007,6545237,1,0,,'2018113000106723821,0,121765,1,'2018-11-30 12:21:39
BTC_JPY,'2018-11-30 03:21:39,'2018113000014951368,474000,0.007,6545238,1,0,,'2018113000106723798,0,121766,3,'2018-11-30 12:21:39
BTC_JPY,'2018-11-30 03:21:39,'2018113000014951369,474000,0.02,6545239,1,0,,'2018113000106723821,0,121767,1,'2018-11-30 12:21:39
BTC_JPY,'2018-11-30 03:21:39,'2018113000014951369,474000,0.02,6545240,1,0,,'2018113000106723819,0,121768,3,'2018-11-30 12:21:39
BTC_JPY,'2018-11-30 03:22:00,'2018113000014951377,474227.25,0.01,6545241,1,0,,'2018113000106723825,0,121769,3,'2018-11-30 12:22:01
BTC_JPY,'2018-11-30 03:22:00,'2018113000014951377,474227.25,0.01,6545242,1,0,,'2018113000106723823,0,121770,1,'2018-11-30 12:22:01
BTC_JPY,'2018-11-30 03:23:10,'2018113000014951392,473406.82,2.63,6545254,0,0,,'2018113000106723833,0,121771,1,'2018-11-30 12:23:10
BTC_JPY,'2018-11-30 03:23:32,'2018113000014951400,473264.26,3,6545255,1,0,,'2018113000106723837,0,121772,1,'2018-11-30 12:23:32
BTC_JPY,'2018-11-30 03:23:32,'2018113000014951400,473264.26,3,6545256,1,0,,'2018113000106723824,0,121773,3,'2018-11-30 12:23:32
BTC_JPY,'2018-11-30 03:23:33,'2018113000014951402,473264.26,0.01,6545257,1,0,,'2018113000106723838,0,121774,1,'2018-11-30 12:23:33
BTC_JPY,'2018-11-30 03:23:33,'2018113000014951402,473264.26,0.01,6545258,1,0,,'2018113000106723824,0,121775,3,'2018-11-30 12:23:33
BTC_JPY,'2018-11-30 03:24:19,'2018113000014951414,473369.54,3,6545271,0,0,,'2018113000106723843,0,121776,3,'2018-11-30 12:24:19
BTC_JPY,'2018-11-30 03:24:27,'2018113000014951417,473369.54,0.01,6545272,0,0,,'2018113000106723845,0,121777,3,'2018-11-30 12:24:27
BTC_JPY,'2018-11-30 03:24:28,'2018113000014951420,473368.54,0.0899,6545273,1,0,,'2018113000106723847,0,121778,3,'2018-11-30 12:24:28
BTC_JPY,'2018-11-30 03:24:28,'2018113000014951420,473368.54,0.0899,6545274,1,0,,'2018113000106723846,0,121779,1,'2018-11-30 12:24:28
BTC_JPY,'2018-11-30 03:24:28,'2018113000014951421,473406,0.0079,6545275,1,0,,'2018113000106723847,0,121780,3,'2018-11-30 12:24:28
BTC_JPY,'2018-11-30 03:24:28,'2018113000014951421,473406,0.0079,6545276,1,0,,'2018113000106723834,0,121781,1,'2018-11-30 12:24:28
BTC_JPY,'2018-11-30 03:25:38,'2018113000014951440,473842,0.01,6545311,1,0,,'2018113000106723859,0,121782,1,'2018-11-30 12:25:38
BTC_JPY,'2018-11-30 03:25:38,'2018113000014951440,473842,0.01,6545312,1,0,,'2018113000106723848,0,121783,3,'2018-11-30 12:25:38
BTC_JPY,'2018-11-30 03:25:38,'2018113000014951441,473419.54,0.01,6545313,1,0,,'2018113000106723859,0,121784,1,'2018-11-30 12:25:38
BTC_JPY,'2018-11-30 03:25:38,'2018113000014951441,473419.54,0.01,6545314,1,0,,'2018113000106723850,0,121785,3,'2018-11-30 12:25:38
BTC_JPY,'2018-11-30 03:25:38,'2018113000014951442,473370,0.01,6545315,1,0,,'2018113000106723859,0,121786,1,'2018-11-30 12:25:38
BTC_JPY,'2018-11-30 03:25:38,'2018113000014951442,473370,0.01,6545316,1,0,,'2018113000106723851,0,121787,3,'2018-11-30 12:25:38
BTC_JPY,'2018-11-30 03:25:38,'2018113000014951443,473264.26,0.07000000000000002,6545317,1,0,,'2018113000106723859,0,121788,1,'2018-11-30 12:25:38
BTC_JPY,'2018-11-30 03:25:38,'2018113000014951443,473264.26,0.07000000000000002,6545318,1,0,,'2018113000106723824,0,121789,3,'2018-11-30 12:25:38
BTC_JPY,'2018-11-30 03:25:39,'2018113000014951445,473264.26,0.02,6545319,1,0,,'2018113000106723860,0,121790,1,'2018-11-30 12:25:39
BTC_JPY,'2018-11-30 03:25:39,'2018113000014951445,473264.26,0.02,6545320,1,0,,'2018113000106723824,0,121791,3,'2018-11-30 12:25:39
BTC_JPY,'2018-11-30 03:25:44,'2018113000014951448,473264.26,1.9,6545321,1,0,,'2018113000106723861,0,121792,1,'2018-11-30 12:25:44
BTC_JPY,'2018-11-30 03:25:44,'2018113000014951448,473264.26,1.9,6545322,1,0,,'2018113000106723824,0,121793,3,'2018-11-30 12:25:44
BTC_JPY,'2018-11-30 03:25:44,'2018113000014951449,473250,0.8200000000000003,6545323,1,0,,'2018113000106723861,0,121794,1,'2018-11-30 12:25:44
BTC_JPY,'2018-11-30 03:25:44,'2018113000014951449,473250,0.8200000000000003,6545324,1,0,,'2018113000106723844,0,121795,3,'2018-11-30 12:25:44
BTC_JPY,'2018-11-30 03:25:54,'2018113000014951452,473250,0.008099999999999663,6545326,1,0,,'2018113000106723862,0,121796,1,'2018-11-30 12:25:54
BTC_JPY,'2018-11-30 03:25:54,'2018113000014951452,473250,0.008099999999999663,6545327,1,0,,'2018113000106723844,0,121797,3,'2018-11-30 12:25:54
BTC_JPY,'2018-11-30 03:25:54,'2018113000014951453,473090.33,0.09190000000000034,6545328,0,0,,'2018113000106723862,0,121798,1,'2018-11-30 12:25:54
BTC_JPY,'2018-11-30 03:26:17,'2018113000014951463,473068.98,0.48493372,6545333,0,0,,'2018113000106723868,0,121799,1,'2018-11-30 12:26:17
BTC_JPY,'2018-11-30 03:26:17,'2018113000014951464,472900,0.025066279999999996,6545334,1,0,,'2018113000106723868,0,121800,1,'2018-11-30 12:26:17
BTC_JPY,'2018-11-30 03:26:17,'2018113000014951464,472900,0.025066279999999996,6545335,1,0,,'2018113000106723855,0,121801,3,'2018-11-30 12:26:17
BTC_JPY,'2018-11-30 03:26:19,'2018113000014951466,472900,0.0049337200000000025,6545336,1,0,,'2018113000106723869,0,121802,1,'2018-11-30 12:26:19
BTC_JPY,'2018-11-30 03:26:19,'2018113000014951466,472900,0.0049337200000000025,6545337,1,0,,'2018113000106723855,0,121803,3,'2018-11-30 12:26:19
BTC_JPY,'2018-11-30 03:26:30,'2018113000014951472,472000,0.01,6545338,1,0,,'2018113000106723872,0,121804,1,'2018-11-30 12:26:30
BTC_JPY,'2018-11-30 03:26:30,'2018113000014951472,472000,0.01,6545339,1,0,,'2018112900106719343,0,121805,3,'2018-11-30 12:26:30
BTC_JPY,'2018-11-30 03:26:35,'2018113000014951474,472000,0.09000000000000001,6545340,1,0,,'2018113000106723873,0,121806,1,'2018-11-30 12:26:35
BTC_JPY,'2018-11-30 03:26:35,'2018113000014951474,472000,0.09000000000000001,6545341,1,0,,'2018112900106719343,0,121807,3,'2018-11-30 12:26:35
BTC_JPY,'2018-11-30 03:26:35,'2018113000014951475,472000,0.009999999999999995,6545342,1,0,,'2018113000106723873,0,121808,1,'2018-11-30 12:26:35
BTC_JPY,'2018-11-30 03:26:35,'2018113000014951475,472000,0.009999999999999995,6545343,1,0,,'2018113000106723717,0,121809,3,'2018-11-30 12:26:35
BTC_JPY,'2018-11-30 03:26:46,'2018113000014951478,472000,0.02,6545355,1,0,,'2018113000106723875,0,121810,1,'2018-11-30 12:26:46
BTC_JPY,'2018-11-30 03:26:46,'2018113000014951478,472000,0.02,6545356,1,0,,'2018113000106723717,0,121811,3,'2018-11-30 12:26:46
BTC_JPY,'2018-11-30 03:26:54,'2018113000014951480,472595,0.005066279999999998,6545369,1,0,,'2018113000106723876,0,121812,3,'2018-11-30 12:26:54
BTC_JPY,'2018-11-30 03:26:54,'2018113000014951480,472595,0.005066279999999998,6545370,1,0,,'2018113000106723869,0,121813,1,'2018-11-30 12:26:54
BTC_JPY,'2018-11-30 03:26:54,'2018113000014951481,473068,0.04,6545371,1,0,,'2018113000106723876,0,121814,3,'2018-11-30 12:26:54
BTC_JPY,'2018-11-30 03:26:54,'2018113000014951481,473068,0.04,6545372,1,0,,'2018113000106723870,0,121815,1,'2018-11-30 12:26:54
BTC_JPY,'2018-11-30 03:26:54,'2018113000014951482,473123.04,0.35493372000000006,6545373,0,0,,'2018113000106723876,0,121816,3,'2018-11-30 12:26:54
BTC_JPY,'2018-11-30 03:28:20,'2018113000014951500,474533,0.0066,6545381,1,0,,'2018113000106723884,0,121817,3,'2018-11-30 12:28:20
BTC_JPY,'2018-11-30 03:28:20,'2018113000014951500,474533,0.0066,6545382,1,0,,'2018113000106723818,0,121818,1,'2018-11-30 12:28:20
BTC_JPY,'2018-11-30 03:28:20,'2018113000014951501,474922.27,0.0434,6545383,0,0,,'2018113000106723884,0,121819,3,'2018-11-30 12:28:20
BTC_JPY,'2018-11-30 03:28:27,'2018113000014951503,474870.84,0.05,6545384,0,0,,'2018113000106723885,0,121820,3,'2018-11-30 12:28:27
BTC_JPY,'2018-11-30 03:28:54,'2018113000014951509,474840.84,0.001,6545386,0,0,,'2018113000106723889,0,121821,3,'2018-11-30 12:28:54
BTC_JPY,'2018-11-30 03:29:31,'2018113000014951519,475108.75,0.00092532,6545387,0,0,,'2018113000106723894,0,121822,3,'2018-11-30 12:29:31
BTC_JPY,'2018-11-30 03:29:31,'2018113000014951520,475264.33,0.00907468,6545388,0,0,,'2018113000106723894,0,121823,3,'2018-11-30 12:29:31
BTC_JPY,'2018-11-30 03:30:52,'2018113000014951529,473717.89,0.74087492,6545389,0,0,,'2018113000106723897,0,121824,3,'2018-11-30 12:30:52
BTC_JPY,'2018-11-30 03:30:52,'2018113000014951530,474868.94,0.25912508,6545390,0,0,,'2018113000106723897,0,121825,3,'2018-11-30 12:30:52
BTC_JPY,'2018-11-30 03:31:39,'2018113000014951540,474551.6,0.99048648,6545391,0,0,,'2018113000106723903,0,121826,3,'2018-11-30 12:31:39
BTC_JPY,'2018-11-30 03:31:39,'2018113000014951541,474675.99,0.009513520000000053,6545392,0,0,,'2018113000106723903,0,121827,3,'2018-11-30 12:31:39
BTC_JPY,'2018-11-30 03:35:03,'2018113000014951579,473864.26,0.001,6545395,0,0,,'2018113000106723920,0,121828,1,'2018-11-30 12:35:03
BTC_JPY,'2018-11-30 03:35:22,'2018113000014951584,474665.94,0.00051679,6545396,0,0,,'2018113000106723923,0,121829,3,'2018-11-30 12:35:22
BTC_JPY,'2018-11-30 03:35:22,'2018113000014951585,475000,0.5,6545397,1,0,,'2018113000106723923,0,121830,3,'2018-11-30 12:35:22
BTC_JPY,'2018-11-30 03:35:22,'2018113000014951585,475000,0.5,6545398,1,0,,'2018113000106723899,0,121831,1,'2018-11-30 12:35:22
BTC_JPY,'2018-11-30 03:35:22,'2018113000014951586,475003.26,0.00051421,6545399,0,0,,'2018113000106723923,0,121832,3,'2018-11-30 12:35:22
BTC_JPY,'2018-11-30 03:35:22,'2018113000014951587,475045.03,0.49896899999999994,6545400,0,0,,'2018113000106723923,0,121833,3,'2018-11-30 12:35:22
BTC_JPY,'2018-11-30 03:35:45,'2018113000014951590,475424.25,0.01,6545409,0,0,,'2018113000106723924,0,121834,3,'2018-11-30 12:35:45
BTC_JPY,'2018-11-30 03:36:12,'2018113000014951594,474776.56,0.06,6545410,0,0,,'2018113000106723926,0,121835,3,'2018-11-30 12:36:12
BTC_JPY,'2018-11-30 03:37:01,'2018113000014951598,474776.56,0.016,6545415,0,0,,'2018113000106723928,0,121836,3,'2018-11-30 12:37:01
BTC_JPY,'2018-11-30 03:37:06,'2018113000014951600,474776.56,0.77835132,6545416,0,0,,'2018113000106723929,0,121837,3,'2018-11-30 12:37:06
BTC_JPY,'2018-11-30 03:37:06,'2018113000014951601,475246.63,0.22164868000000004,6545417,0,0,,'2018113000106723929,0,121838,3,'2018-11-30 12:37:06
BTC_JPY,'2018-11-30 03:38:30,'2018113000014951611,475064.88,0.00070106,6545428,0,0,,'2018113000106723934,0,121839,3,'2018-11-30 12:38:30
BTC_JPY,'2018-11-30 03:38:30,'2018113000014951612,475203.73,0.11929893999999999,6545429,0,0,,'2018113000106723934,0,121840,3,'2018-11-30 12:38:30
BTC_JPY,'2018-11-30 03:39:01,'2018113000014951622,475558.47,0.0215,6545430,0,0,,'2018113000106723939,0,121841,3,'2018-11-30 12:39:01
BTC_JPY,'2018-11-30 03:39:22,'2018113000014951626,474143.78,0.004,6545431,0,0,,'2018113000106723942,0,121842,3,'2018-11-30 12:39:22
BTC_JPY,'2018-11-30 03:39:26,'2018113000014951628,474143.78,0.17537242,6545432,0,0,,'2018113000106723943,0,121843,3,'2018-11-30 12:39:26
BTC_JPY,'2018-11-30 03:39:26,'2018113000014951629,474342.99,0.82462758,6545433,0,0,,'2018113000106723943,0,121844,3,'2018-11-30 12:39:26
BTC_JPY,'2018-11-30 03:40:38,'2018113000014951636,473804.61,0.002,6545450,0,0,,'2018113000106723946,0,121845,1,'2018-11-30 12:40:38
BTC_JPY,'2018-11-30 03:41:10,'2018113000014951648,474592.4,0.00093441,6545451,0,0,,'2018113000106723952,0,121846,3,'2018-11-30 12:41:10
BTC_JPY,'2018-11-30 03:41:10,'2018113000014951649,474826.55,0.00025676,6545452,0,0,,'2018113000106723952,0,121847,3,'2018-11-30 12:41:10
BTC_JPY,'2018-11-30 03:41:10,'2018113000014951650,474859,0.4758483,6545453,0,0,,'2018113000106723952,0,121848,3,'2018-11-30 12:41:10
BTC_JPY,'2018-11-30 03:41:10,'2018113000014951651,475310.58,0.52296053,6545454,0,0,,'2018113000106723952,0,121849,3,'2018-11-30 12:41:10
BTC_JPY,'2018-11-30 03:41:38,'2018113000014951657,474159.06,0.1,6545467,0,0,,'2018113000106723955,0,121850,3,'2018-11-30 12:41:38
BTC_JPY,'2018-11-30 03:41:42,'2018113000014951659,474159.06,1,6545480,0,0,,'2018113000106723956,0,121851,3,'2018-11-30 12:41:42
BTC_JPY,'2018-11-30 03:42:20,'2018113000014951668,474206.4,0.00017322,6545483,0,0,,'2018113000106723960,0,121852,3,'2018-11-30 12:42:20
BTC_JPY,'2018-11-30 03:42:20,'2018113000014951669,474409.73,0.029826779999999997,6545484,0,0,,'2018113000106723960,0,121853,3,'2018-11-30 12:42:20
BTC_JPY,'2018-11-30 03:42:27,'2018113000014951671,473490.48,0.04,6545485,0,0,,'2018113000106723961,0,121854,1,'2018-11-30 12:42:27
BTC_JPY,'2018-11-30 03:42:42,'2018113000014951675,474409.73,1,6545486,0,0,,'2018113000106723964,0,121855,3,'2018-11-30 12:42:42
BTC_JPY,'2018-11-30 03:43:24,'2018113000014951685,472499.63,0.1,6545487,1,0,,'2018113000106723969,0,121856,1,'2018-11-30 12:43:24
BTC_JPY,'2018-11-30 03:43:24,'2018113000014951685,472499.63,0.1,6545488,1,0,,'2018113000106723967,0,121857,3,'2018-11-30 12:43:24
BTC_JPY,'2018-11-30 03:43:51,'2018113000014951688,473652,1.9,6545489,0,0,,'2018113000106723970,0,121858,1,'2018-11-30 12:43:51
BTC_JPY,'2018-11-30 03:43:53,'2018113000014951690,473862.42,1,6545490,0,0,,'2018113000106723971,0,121859,3,'2018-11-30 12:43:53
BTC_JPY,'2018-11-30 03:44:38,'2018113000014951695,475030,0.1,6545491,1,0,,'2018113000106723974,0,121860,1,'2018-11-30 12:44:38
BTC_JPY,'2018-11-30 03:44:38,'2018113000014951695,475030,0.1,6545492,1,0,,'2018113000106723973,0,121861,3,'2018-11-30 12:44:38
BTC_JPY,'2018-11-30 03:44:48,'2018113000014951699,475093.71,0.41,6545493,0,0,,'2018113000106723975,0,121862,3,'2018-11-30 12:44:48
BTC_JPY,'2018-11-30 03:45:52,'2018113000014951713,474868.62,0.02,6545501,0,0,,'2018113000106723983,0,121863,1,'2018-11-30 12:45:52
BTC_JPY,'2018-11-30 03:46:19,'2018113000014951722,475107.77,0.1,6545502,0,0,,'2018113000106723988,0,121864,1,'2018-11-30 12:46:19
BTC_JPY,'2018-11-30 03:46:27,'2018113000014951726,474720.63,0.00040904,6545503,0,0,,'2018113000106723991,0,121865,1,'2018-11-30 12:46:27
BTC_JPY,'2018-11-30 03:46:27,'2018113000014951727,474500,0.01959096,6545504,1,0,,'2018113000106723991,0,121866,1,'2018-11-30 12:46:27
BTC_JPY,'2018-11-30 03:46:27,'2018113000014951727,474500,0.01959096,6545505,1,0,,'2018113000106723980,0,121867,3,'2018-11-30 12:46:27
BTC_JPY,'2018-11-30 03:46:39,'2018113000014951730,474500,0.0204,6545508,1,0,,'2018113000106723992,0,121868,1,'2018-11-30 12:46:39
BTC_JPY,'2018-11-30 03:46:39,'2018113000014951730,474500,0.0204,6545509,1,0,,'2018113000106723980,0,121869,3,'2018-11-30 12:46:39
BTC_JPY,'2018-11-30 03:47:23,'2018113000014951743,475107,0.001,6545512,1,0,,'2018113000106723999,0,121870,3,'2018-11-30 12:47:23
BTC_JPY,'2018-11-30 03:47:23,'2018113000014951743,475107,0.001,6545513,1,0,,'2018113000106723989,0,121871,1,'2018-11-30 12:47:23
BTC_JPY,'2018-11-30 03:47:32,'2018113000014951746,474746.73,0.5,6545516,0,0,,'2018113000106724000,0,121872,1,'2018-11-30 12:47:32
BTC_JPY,'2018-11-30 03:48:12,'2018113000014951751,475107,0.0001,6545519,1,0,,'2018113000106724004,0,121873,3,'2018-11-30 12:48:12
BTC_JPY,'2018-11-30 03:48:12,'2018113000014951751,475107,0.0001,6545520,1,0,,'2018113000106723989,0,121874,1,'2018-11-30 12:48:12
BTC_JPY,'2018-11-30 03:48:59,'2018113000014951762,475107,0.001,6545527,1,0,,'2018113000106724009,0,121875,3,'2018-11-30 12:48:59
BTC_JPY,'2018-11-30 03:48:59,'2018113000014951762,475107,0.001,6545528,1,0,,'2018113000106723989,0,121876,1,'2018-11-30 12:48:59
BTC_JPY,'2018-11-30 03:50:18,'2018113000014951779,474748.73,0.05,6545537,1,0,,'2018113000106724017,0,121877,1,'2018-11-30 12:50:18
BTC_JPY,'2018-11-30 03:50:18,'2018113000014951779,474748.73,0.05,6545538,1,0,,'2018113000106724003,0,121878,3,'2018-11-30 12:50:18
BTC_JPY,'2018-11-30 03:50:18,'2018113000014951780,474638.18,0.64470659,6545539,0,0,,'2018113000106724017,0,121879,1,'2018-11-30 12:50:18
BTC_JPY,'2018-11-30 03:50:18,'2018113000014951781,474576.39,0.59529341,6545540,0,0,,'2018113000106724017,0,121880,1,'2018-11-30 12:50:18
BTC_JPY,'2018-11-30 03:53:59,'2018113000014951810,475522.83,0.00011126,6545625,0,0,,'2018113000106724033,0,121881,3,'2018-11-30 12:53:59
BTC_JPY,'2018-11-30 03:53:59,'2018113000014951811,475991.86,1.82646829,6545626,0,0,,'2018113000106724033,0,121882,3,'2018-11-30 12:53:59
BTC_JPY,'2018-11-30 03:54:02,'2018113000014951814,476000,0.57,6545629,1,0,,'2018113000106724034,0,121883,1,'2018-11-30 12:54:02
BTC_JPY,'2018-11-30 03:54:02,'2018113000014951814,476000,0.57,6545630,1,0,,'2018113000106724033,0,121884,3,'2018-11-30 12:54:02
BTC_JPY,'2018-11-30 03:54:03,'2018113000014951816,476000,0.0034204499999997973,6545631,1,0,,'2018113000106724035,0,121885,1,'2018-11-30 12:54:03
BTC_JPY,'2018-11-30 03:54:03,'2018113000014951816,476000,0.0034204499999997973,6545632,1,0,,'2018113000106724033,0,121886,3,'2018-11-30 12:54:03
BTC_JPY,'2018-11-30 03:54:06,'2018113000014951820,475068.3,0.00092501,6545633,0,0,,'2018113000106724038,0,121887,1,'2018-11-30 12:54:06
BTC_JPY,'2018-11-30 03:54:06,'2018113000014951821,474500,0.000009039999999998355,6545634,1,0,,'2018113000106724038,0,121888,1,'2018-11-30 12:54:06
BTC_JPY,'2018-11-30 03:54:06,'2018113000014951821,474500,0.000009039999999998355,6545635,1,0,,'2018113000106723980,0,121889,3,'2018-11-30 12:54:06
BTC_JPY,'2018-11-30 03:54:06,'2018113000014951822,474000,0.02,6545636,1,0,,'2018113000106724038,0,121890,1,'2018-11-30 12:54:06
BTC_JPY,'2018-11-30 03:54:06,'2018113000014951822,474000,0.02,6545637,1,0,,'2018113000106723994,0,121891,3,'2018-11-30 12:54:06
BTC_JPY,'2018-11-30 03:54:06,'2018113000014951823,473974.7,0.28906594999999996,6545638,0,0,,'2018113000106724038,0,121892,1,'2018-11-30 12:54:06
BTC_JPY,'2018-11-30 03:54:09,'2018113000014951828,475950,0.0001,6545639,1,0,,'2018113000106724041,0,121893,3,'2018-11-30 12:54:09
BTC_JPY,'2018-11-30 03:54:09,'2018113000014951828,475950,0.0001,6545640,1,0,,'2018113000106724037,0,121894,1,'2018-11-30 12:54:09
BTC_JPY,'2018-11-30 03:56:40,'2018113000014951855,475409.15,0.23,6545655,0,0,,'2018113000106724054,0,121895,1,'2018-11-30 12:56:40
BTC_JPY,'2018-11-30 03:57:08,'2018113000014951862,475879.37,0.1,6545660,1,0,,'2018113000106724058,0,121896,1,'2018-11-30 12:57:09
BTC_JPY,'2018-11-30 03:57:08,'2018113000014951862,475879.37,0.1,6545661,1,0,,'2018113000106724057,0,121897,3,'2018-11-30 12:57:09
BTC_JPY,'2018-11-30 03:57:08,'2018113000014951864,475879.37,0.1,6545662,1,0,,'2018113000106724059,0,121898,1,'2018-11-30 12:57:09
BTC_JPY,'2018-11-30 03:57:08,'2018113000014951864,475879.37,0.1,6545663,1,0,,'2018113000106724057,0,121899,3,'2018-11-30 12:57:09
BTC_JPY,'2018-11-30 03:57:13,'2018113000014951868,475879.37,0.04,6545664,1,0,,'2018113000106724062,0,121900,1,'2018-11-30 12:57:14
BTC_JPY,'2018-11-30 03:57:13,'2018113000014951868,475879.37,0.04,6545665,1,0,,'2018113000106724057,0,121901,3,'2018-11-30 12:57:14
BTC_JPY,'2018-11-30 03:57:13,'2018113000014951870,475879.37,0.01,6545666,1,0,,'2018113000106724063,0,121902,1,'2018-11-30 12:57:14
BTC_JPY,'2018-11-30 03:57:13,'2018113000014951870,475879.37,0.01,6545667,1,0,,'2018113000106724057,0,121903,3,'2018-11-30 12:57:14
BTC_JPY,'2018-11-30 03:57:15,'2018113000014951872,475879.37,0.02,6545668,1,0,,'2018113000106724064,0,121904,1,'2018-11-30 12:57:15
BTC_JPY,'2018-11-30 03:57:15,'2018113000014951872,475879.37,0.02,6545669,1,0,,'2018113000106724057,0,121905,3,'2018-11-30 12:57:15
BTC_JPY,'2018-11-30 03:57:17,'2018113000014951877,475879.37,0.01,6545670,1,0,,'2018113000106724065,0,121906,1,'2018-11-30 12:57:17
BTC_JPY,'2018-11-30 03:57:17,'2018113000014951877,475879.37,0.01,6545671,1,0,,'2018113000106724057,0,121907,3,'2018-11-30 12:57:17
BTC_JPY,'2018-11-30 03:57:19,'2018113000014951879,475879.37,0.01,6545672,1,0,,'2018113000106724066,0,121908,1,'2018-11-30 12:57:19
BTC_JPY,'2018-11-30 03:57:19,'2018113000014951879,475879.37,0.01,6545673,1,0,,'2018113000106724057,0,121909,3,'2018-11-30 12:57:19
BTC_JPY,'2018-11-30 03:57:20,'2018113000014951881,475879.37,0.1,6545674,1,0,,'2018113000106724067,0,121910,1,'2018-11-30 12:57:20
BTC_JPY,'2018-11-30 03:57:20,'2018113000014951881,475879.37,0.1,6545675,1,0,,'2018113000106724057,0,121911,3,'2018-11-30 12:57:20
BTC_JPY,'2018-11-30 03:57:21,'2018113000014951883,475879.37,0.04,6545676,1,0,,'2018113000106724068,0,121912,1,'2018-11-30 12:57:21
BTC_JPY,'2018-11-30 03:57:21,'2018113000014951883,475879.37,0.04,6545677,1,0,,'2018113000106724057,0,121913,3,'2018-11-30 12:57:21
BTC_JPY,'2018-11-30 03:57:23,'2018113000014951885,475879.37,0.01,6545678,1,0,,'2018113000106724069,0,121914,1,'2018-11-30 12:57:23
BTC_JPY,'2018-11-30 03:57:23,'2018113000014951885,475879.37,0.01,6545679,1,0,,'2018113000106724057,0,121915,3,'2018-11-30 12:57:23
